Time,Open,High,Low,Last,Change,%Chg,Volume
"2025-03-02 21:52",20918.75,20919.5,20914,20918,-0.5,0.00%,297
"2025-03-02 21:53",20917,20918.75,20916.5,20917.75,-0.25,0.00%,95
"2025-03-02 21:54",20917.5,20921.75,20916,20918,0.25,0.00%,260
"2025-03-02 21:55",20917.5,20922.25,20917.25,20919,1,0.00%,192
"2025-03-02 21:56",20919,20920.5,20917,20918.5,-0.5,0.00%,161
"2025-03-02 21:57",20918.5,20923,20918.25,20920.5,2,+0.01%,206
"2025-03-02 21:58",20921.25,20927.5,20920.75,20926.75,6.25,+0.03%,409
"2025-03-02 21:59",20926.75,20927,20920.5,20922.75,-4.,-0.02%,288
"2025-03-02 22:00",20922.75,20926.75,20920,20923.25,0.5,0.00%,211
"2025-03-02 22:01",20923,20927.25,20922.75,20925,1.75,+0.01%,145
"2025-03-02 22:02",20925,20927.5,20925,20927.25,2.25,+0.01%,161
"2025-03-02 22:03",20926.5,20929,20926.25,20926.5,-0.75,0.00%,240
"2025-03-02 22:04",20926.75,20932.25,20925.25,20925.75,-0.75,0.00%,501
"2025-03-02 22:05",20926.25,20927,20920,20921.25,-4.5,-0.02%,443
"2025-03-02 22:06",20922.25,20924.75,20921.5,20924,2.75,+0.01%,156
"2025-03-02 22:07",20924.5,20932,20924.5,20931.5,7.5,+0.04%,373
"2025-03-02 22:08",20930.75,20931.75,20929.5,20930.5,-1.,0.00%,136
"2025-03-02 22:09",20931,20932,20927.5,20932,1.5,+0.01%,199
"2025-03-02 22:10",20930.25,20934,20929.75,20932.5,0.5,0.00%,248
"2025-03-02 22:11",20933.25,20941.75,20932.75,20937.75,5.25,+0.03%,567
"2025-03-02 22:12",20938.5,20940.75,20936.25,20936.25,-1.5,-0.01%,256
"2025-03-02 22:13",20936.5,20942,20935.25,20940.75,4.5,+0.02%,262
"2025-03-02 22:14",20941.75,20943,20939.25,20940,-0.75,0.00%,257
"2025-03-02 22:15",20939.75,20941.25,20937.75,20938.5,-1.5,-0.01%,204
"2025-03-02 22:16",20938.25,20938.75,20936.25,20936.5,-2.,-0.01%,159
"2025-03-02 22:17",20936,20939.25,20935.5,20938.5,2,+0.01%,146
"2025-03-02 22:18",20938.25,20943.75,20938.25,20942.5,4,+0.02%,170
"2025-03-02 22:19",20942.5,20943,20940.5,20942,-0.5,0.00%,97
"2025-03-02 22:20",20941.5,20941.75,20938,20938.75,-3.25,-0.02%,194
"2025-03-02 22:21",20938.25,20938.5,20934,20936,-2.75,-0.01%,252
"2025-03-02 22:22",20936.25,20940,20935.75,20938.5,2.5,+0.01%,139
"2025-03-02 22:23",20938,20943.25,20938,20943.25,4.75,+0.02%,160
"2025-03-02 22:24",20943,20948.5,20942.25,20944.25,1,0.00%,516
"2025-03-02 22:25",20944.5,20947,20943.5,20946.75,2.5,+0.01%,162
"2025-03-02 22:26",20946.25,20947.75,20945,20946,-0.75,0.00%,187
"2025-03-02 22:27",20945.75,20946.25,20939.5,20940,-6.,-0.03%,216
"2025-03-02 22:28",20940,20943.75,20938.75,20942.75,2.75,+0.01%,262
"2025-03-02 22:29",20943,20945.5,20942.75,20944.25,1.5,+0.01%,224
"2025-03-02 22:30",20944,20945.5,20937.5,20938.25,-6.,-0.03%,331
"2025-03-02 22:31",20938.25,20941,20937,20940,1.75,+0.01%,187
"2025-03-02 22:32",20940.25,20942.75,20939.75,20942.5,2.5,+0.01%,139
"2025-03-02 22:33",20942,20944.5,20940.5,20942.5,0,0.00%,156
"2025-03-02 22:34",20942.25,20943,20940.5,20941.5,-1.,0.00%,74
"2025-03-02 22:35",20941.5,20944,20941.25,20943.75,2.25,+0.01%,98
"2025-03-02 22:36",20944.25,20947,20944.25,20946,2.25,+0.01%,192
"2025-03-02 22:37",20946,20946,20943.5,20944.5,-1.5,-0.01%,86
"2025-03-02 22:38",20943.75,20945,20940.5,20940.5,-4.,-0.02%,164
"2025-03-02 22:39",20940.25,20941,20936.25,20938,-2.5,-0.01%,343
"2025-03-02 22:40",20938,20944.75,20937.75,20943.5,5.5,+0.03%,219
"2025-03-02 22:41",20944.25,20946.5,20941,20941,-2.5,-0.01%,182
"2025-03-02 22:42",20941,20944,20939.75,20944,3,+0.01%,105
"2025-03-02 22:43",20943.25,20943.25,20940.75,20942,-2.,-0.01%,75
"2025-03-02 22:44",20942,20945.25,20942,20944.75,2.75,+0.01%,110
"2025-03-02 22:45",20943.25,20944.5,20941,20941,-3.75,-0.02%,122
"2025-03-02 22:46",20940.75,20942.75,20940,20942.5,1.5,+0.01%,118
"2025-03-02 22:47",20942.5,20942.75,20940.25,20940.5,-2.,-0.01%,53
"2025-03-02 22:48",20940.75,20944.75,20940.75,20943.5,3,+0.01%,131
"2025-03-02 22:49",20943,20946,20941.75,20945.75,2.25,+0.01%,81
"2025-03-02 22:50",20945.75,20948.5,20944.75,20946.25,0.5,0.00%,264
"2025-03-02 22:51",20946.5,20946.5,20944.25,20946,-0.25,0.00%,84
"2025-03-02 22:52",20946.25,20946.25,20941.5,20941.75,-4.25,-0.02%,135
"2025-03-02 22:53",20941.75,20945,20941.75,20944,2.25,+0.01%,100
"2025-03-02 22:54",20944,20944.25,20942,20942.75,-1.25,-0.01%,112
"2025-03-02 22:55",20943.5,20948,20943,20947.25,4.5,+0.02%,161
"2025-03-02 22:56",20946.75,20956,20946,20954,6.75,+0.03%,749
"2025-03-02 22:57",20953.75,20954.75,20951.75,20954.75,0.75,0.00%,186
"2025-03-02 22:58",20954,20955,20950,20953.25,-1.5,-0.01%,181
"2025-03-02 22:59",20953.25,20954.25,20951.75,20951.75,-1.5,-0.01%,98
"2025-03-02 23:00",20952,20962,20944.5,20958,6.25,+0.03%,1345
"2025-03-02 23:01",20958,20960.25,20956.75,20958.5,0.5,0.00%,271
"2025-03-02 23:02",20959.5,20960.5,20956.75,20957,-1.5,-0.01%,196
"2025-03-02 23:03",20957.5,20960.75,20956.25,20959.5,2.5,+0.01%,224
"2025-03-02 23:04",20959,20960.25,20957,20958.5,-1.,0.00%,189
"2025-03-02 23:05",20958.75,20961.5,20958.25,20959,0.5,0.00%,175
"2025-03-02 23:06",20959.5,20959.5,20954,20954.75,-4.25,-0.02%,275
"2025-03-02 23:07",20954.75,20954.75,20951.5,20951.75,-3.,-0.01%,244
"2025-03-02 23:08",20952,20952,20947.75,20948.5,-3.25,-0.02%,260
"2025-03-02 23:09",20948.75,20952.5,20946.75,20950.5,2,+0.01%,232
"2025-03-02 23:10",20951,20957.5,20950.75,20957,6.5,+0.03%,253
"2025-03-02 23:11",20956.5,20958.25,20954.75,20958.25,1.25,+0.01%,122
"2025-03-02 23:12",20958.75,20961,20956.75,20959,0.75,0.00%,269
"2025-03-02 23:13",20958.25,20964.75,20957.75,20961.5,2.5,+0.01%,365
"2025-03-02 23:14",20961,20963.25,20960,20962.75,1.25,+0.01%,136
"2025-03-02 23:15",20962.25,20963.75,20961.5,20962,-0.75,0.00%,179
"2025-03-02 23:16",20961.75,20967,20961.25,20964.25,2.25,+0.01%,284
"2025-03-02 23:17",20964,20965.25,20960.25,20962,-2.25,-0.01%,276
"2025-03-02 23:18",20962.5,20967,20960.75,20966.75,4.75,+0.02%,204
"2025-03-02 23:19",20966.75,20969.25,20965.25,20965.75,-1.,0.00%,308
"2025-03-02 23:20",20965.75,20967,20964.75,20966,0.25,0.00%,142
"2025-03-02 23:21",20966.25,20966.25,20961,20961.75,-4.25,-0.02%,219
"2025-03-02 23:22",20962,20962.75,20958.25,20958.75,-3.,-0.01%,215
"2025-03-02 23:23",20958.75,20961,20957.25,20959.5,0.75,0.00%,198
"2025-03-02 23:24",20959.75,20972,20959,20971.5,12,+0.06%,760
"2025-03-02 23:25",20971.5,20975.25,20970.25,20972.25,0.75,0.00%,644
"2025-03-02 23:26",20973,20980.5,20972.25,20979.25,7,+0.03%,478
"2025-03-02 23:27",20979,20983.5,20977.75,20978.5,-0.75,0.00%,545
"2025-03-02 23:28",20977.75,20978.25,20970.5,20972,-6.5,-0.03%,483
"2025-03-02 23:29",20971.75,20974.25,20968.75,20972,0,0.00%,273
"2025-03-02 23:30",20972,20975,20970.25,20971.5,-0.5,0.00%,249
"2025-03-02 23:31",20970.25,20970.75,20967.25,20968.75,-2.75,-0.01%,210
"2025-03-02 23:32",20968.5,20969.25,20967,20967.75,-1.,0.00%,138
"2025-03-02 23:33",20967.75,20977.5,20961.75,20977.5,9.75,+0.05%,680
"2025-03-02 23:34",20977.5,20983.75,20973.75,20982.25,4.75,+0.02%,504
"2025-03-02 23:35",20982.25,20985.75,20980.5,20984.5,2.25,+0.01%,498
"2025-03-02 23:36",20983.5,20984.75,20981.75,20983.5,-1.,0.00%,203
"2025-03-02 23:37",20983.5,20992,20983.5,20989.5,6,+0.03%,736
"2025-03-02 23:38",20989.75,20990.5,20985.75,20986,-3.5,-0.02%,406
"2025-03-02 23:39",20986.5,20988.5,20983.25,20985,-1.,0.00%,348
"2025-03-02 23:40",20985.25,20988.75,20985,20988,3,+0.01%,131
"2025-03-02 23:41",20987.5,20988.25,20986,20987.5,-0.5,0.00%,132
"2025-03-02 23:42",20987.75,20991.5,20987.25,20988.5,1,0.00%,410
"2025-03-02 23:43",20989,20997,20988.5,20995.75,7.25,+0.03%,766
"2025-03-02 23:44",20995.75,21002,20992,20992.5,-3.25,-0.02%,1407
"2025-03-02 23:45",20992.5,20992.75,20989.25,20990,-2.5,-0.01%,511
"2025-03-02 23:46",20989.25,20993.5,20988.5,20992,2,+0.01%,279
"2025-03-02 23:47",20992,20994.5,20989.75,20989.75,-2.25,-0.01%,173
"2025-03-02 23:48",20990,20991,20985.5,20986,-3.75,-0.02%,489
"2025-03-02 23:49",20985.5,20987.75,20985.5,20985.75,-0.25,0.00%,106
"2025-03-02 23:50",20985.25,20993,20985.25,20992,6.25,+0.03%,250
"2025-03-02 23:51",20992,20992,20987.25,20987.75,-4.25,-0.02%,203
"2025-03-02 23:52",20988,20988,20985.5,20987.75,0,0.00%,223
"2025-03-02 23:53",20988.25,20988.5,20982.25,20984.25,-3.5,-0.02%,241
"2025-03-02 23:54",20984.25,20985.25,20982,20983.75,-0.5,0.00%,157
"2025-03-02 23:55",20983.5,20989.75,20983.5,20987,3.25,+0.02%,234
"2025-03-02 23:56",20987.5,20989.5,20987.25,20988.5,1.5,+0.01%,148
"2025-03-02 23:57",20988,20988.75,20984.25,20984.5,-4.,-0.02%,102
"2025-03-02 23:58",20984.75,20986.75,20984.25,20984.5,0,0.00%,73
"2025-03-02 23:59",20984.25,20988.5,20983.75,20987.25,2.75,+0.01%,153
"2025-03-03 00:00",20986.75,20990.5,20980,20981.75,-5.5,-0.03%,1259
"2025-03-03 00:01",20982,20985,20981.75,20982.5,0.75,0.00%,174
"2025-03-03 00:02",20983,20984.25,20975,20976,-6.5,-0.03%,478
"2025-03-03 00:03",20976,20980.5,20975.75,20980.5,4.5,+0.02%,241
"2025-03-03 00:04",20980.5,20987.75,20980,20985,4.5,+0.02%,420
"2025-03-03 00:05",20985.75,20986.5,20978.75,20979,-6.,-0.03%,230
"2025-03-03 00:06",20979,20979,20970.25,20974.5,-4.5,-0.02%,507
"2025-03-03 00:07",20974,20976.5,20971.5,20972.5,-2.,-0.01%,254
"2025-03-03 00:08",20971.75,20973.5,20968.25,20970.75,-1.75,-0.01%,341
"2025-03-03 00:09",20971,20973.75,20968.5,20970,-0.75,0.00%,284
"2025-03-03 00:10",20969.75,20972.75,20967.5,20970,0,0.00%,258
"2025-03-03 00:11",20969.25,20969.75,20965.25,20969.75,-0.25,0.00%,431
"2025-03-03 00:12",20969.75,20972.25,20962,20964.5,-5.25,-0.03%,486
"2025-03-03 00:13",20964.75,20967,20964,20965.75,1.25,+0.01%,225
"2025-03-03 00:14",20965.75,20967.25,20963.5,20965.25,-0.5,0.00%,197
"2025-03-03 00:15",20965.25,20967.75,20963.75,20966.75,1.5,+0.01%,241
"2025-03-03 00:16",20966.5,20968.75,20964.5,20968.5,1.75,+0.01%,170
"2025-03-03 00:17",20968.25,20969.75,20963.25,20964.25,-4.25,-0.02%,282
"2025-03-03 00:18",20964.5,20967,20963.5,20966.25,2,+0.01%,128
"2025-03-03 00:19",20965.5,20969.5,20965.5,20966.5,0.25,0.00%,131
"2025-03-03 00:20",20966.75,20967.75,20963.25,20965.25,-1.25,-0.01%,294
"2025-03-03 00:21",20964.75,20970.5,20964.25,20967.25,2,+0.01%,191
"2025-03-03 00:22",20966.5,20967.5,20960.5,20960.5,-6.75,-0.03%,436
"2025-03-03 00:23",20960.5,20965.25,20958,20962.75,2.25,+0.01%,449
"2025-03-03 00:24",20963,20966.25,20962.25,20964.25,1.5,+0.01%,249
"2025-03-03 00:25",20963.75,20968.25,20963.5,20965.75,1.5,+0.01%,270
"2025-03-03 00:26",20965.5,20969.25,20964.75,20967.75,2,+0.01%,265
"2025-03-03 00:27",20967.25,20969.75,20966.75,20969.25,1.5,+0.01%,162
"2025-03-03 00:28",20969.25,20972.25,20966.5,20969.25,0,0.00%,308
"2025-03-03 00:29",20968.75,20970.75,20968,20970.75,1.5,+0.01%,150
"2025-03-03 00:30",20970.5,20977.75,20967,20970.5,-0.25,0.00%,848
"2025-03-03 00:31",20969.75,20972.5,20968.75,20969,-1.5,-0.01%,195
"2025-03-03 00:32",20968,20971,20964,20970.25,1.25,+0.01%,319
"2025-03-03 00:33",20971,20973.5,20968.75,20969.5,-0.75,0.00%,171
"2025-03-03 00:34",20969,20970,20965.25,20965.5,-4.,-0.02%,203
"2025-03-03 00:35",20966.25,20968.75,20965,20965.25,-0.25,0.00%,165
"2025-03-03 00:36",20965.5,20972,20964.75,20971,5.75,+0.03%,219
"2025-03-03 00:37",20970.75,20973.25,20969,20972.75,1.75,+0.01%,205
"2025-03-03 00:38",20973,20980,20968.5,20978.5,5.75,+0.03%,464
"2025-03-03 00:39",20977.75,20980.25,20976,20979.25,0.75,0.00%,409
"2025-03-03 00:40",20979,20980.5,20976.25,20979.5,0.25,0.00%,466
"2025-03-03 00:41",20978.5,20980,20974,20979.5,0,0.00%,400
"2025-03-03 00:42",20978.75,20981,20975,20975.5,-4.,-0.02%,263
"2025-03-03 00:43",20975.75,20983,20974.25,20981.5,6,+0.03%,367
"2025-03-03 00:44",20981.5,20990,20981.5,20989.75,8.25,+0.04%,683
"2025-03-03 00:45",20989.5,20999.5,20987.5,20997,7.25,+0.03%,1112
"2025-03-03 00:46",20997.5,20997.5,20979.75,20980.5,-16.5,-0.08%,923
"2025-03-03 00:47",20980.5,20990.75,20978.75,20990,9.5,+0.05%,572
"2025-03-03 00:48",20990.25,20993.5,20989,20992.75,2.75,+0.01%,329
"2025-03-03 00:49",20992.5,21003.75,20992.25,20997.75,5,+0.02%,1068
"2025-03-03 00:50",20997,21002.5,20990,21001.25,3.5,+0.02%,717
"2025-03-03 00:51",21000.75,21004.25,20994.25,21002,0.75,0.00%,594
"2025-03-03 00:52",21002.75,21010,20998.75,21009.25,7.25,+0.03%,857
"2025-03-03 00:53",21008.75,21021.75,21008,21020.5,11.25,+0.05%,1241
"2025-03-03 00:54",21020.25,21021,21010.25,21011,-9.5,-0.05%,847
"2025-03-03 00:55",21010.75,21015,21006,21010.25,-0.75,0.00%,500
"2025-03-03 00:56",21010,21010.75,20998.5,21004.25,-6.,-0.03%,777
"2025-03-03 00:57",21004.75,21006.5,21001.5,21001.75,-2.5,-0.01%,347
"2025-03-03 00:58",21001.75,21006,21001,21004.75,3,+0.01%,307
"2025-03-03 00:59",21004,21008.25,21002,21007.5,2.75,+0.01%,222
"2025-03-03 01:00",21008,21015,21001,21001,-6.5,-0.03%,993
"2025-03-03 01:01",21000.5,21000.75,20993.25,20993.75,-7.25,-0.03%,868
"2025-03-03 01:02",20994,20994.5,20989.5,20989.5,-4.25,-0.02%,448
"2025-03-03 01:03",20989.75,20995,20984,20990.75,1.25,+0.01%,778
"2025-03-03 01:04",20991,20991.25,20984.75,20985.25,-5.5,-0.03%,368
"2025-03-03 01:05",20984.75,20984.75,20978.25,20983.5,-1.75,-0.01%,584
"2025-03-03 01:06",20983,20985.25,20979.25,20984.75,1.25,+0.01%,246
"2025-03-03 01:07",20984.75,20988.75,20981.75,20984,-0.75,0.00%,497
"2025-03-03 01:08",20983.75,20983.75,20972.75,20975.5,-8.5,-0.04%,490
"2025-03-03 01:09",20975,20977.75,20971.5,20977.5,2,+0.01%,390
"2025-03-03 01:10",20976.75,20979.25,20972.75,20973.25,-4.25,-0.02%,267
"2025-03-03 01:11",20973.5,20976.25,20970.25,20974.5,1.25,+0.01%,395
"2025-03-03 01:12",20974.25,20974.75,20968,20969.75,-4.75,-0.02%,394
"2025-03-03 01:13",20970.25,20983.75,20970.25,20983.75,14,+0.07%,536
"2025-03-03 01:14",20984,20985.75,20975.75,20976,-7.75,-0.04%,376
"2025-03-03 01:15",20976,20978,20968.75,20972.5,-3.5,-0.02%,533
"2025-03-03 01:16",20972.75,20978.5,20972.5,20977,4.5,+0.02%,285
"2025-03-03 01:17",20977.5,20980.25,20968,20969.75,-7.25,-0.03%,401
"2025-03-03 01:18",20969.75,20972.25,20968,20970.75,1,0.00%,276
"2025-03-03 01:19",20971,20978.25,20970.75,20976.5,5.75,+0.03%,215
"2025-03-03 01:20",20976.25,20978.5,20968.25,20969.5,-7.,-0.03%,308
"2025-03-03 01:21",20969.5,20970.5,20964.25,20965.75,-3.75,-0.02%,559
"2025-03-03 01:22",20966,20966,20960.5,20960.5,-5.25,-0.03%,467
"2025-03-03 01:23",20960.75,20962.5,20951.5,20961.75,1.25,+0.01%,903
"2025-03-03 01:24",20961.75,20965.5,20953.75,20954.25,-7.5,-0.04%,722
"2025-03-03 01:25",20954.25,20957.5,20943.75,20946.5,-7.75,-0.04%,1158
"2025-03-03 01:26",20946,20946.5,20937.25,20937.25,-9.25,-0.04%,845
"2025-03-03 01:27",20937.75,20946.75,20932,20945.25,8,+0.04%,1307
"2025-03-03 01:28",20945.25,20948.5,20930,20931.25,-14.,-0.07%,846
"2025-03-03 01:29",20931.5,20931.5,20923.25,20929.5,-1.75,-0.01%,1135
"2025-03-03 01:30",20929.5,20938.5,20925,20931,1.5,+0.01%,1125
"2025-03-03 01:31",20931,20950,20930.5,20949.25,18.25,+0.09%,1071
"2025-03-03 01:32",20949.25,20951.5,20941.75,20946.5,-2.75,-0.01%,722
"2025-03-03 01:33",20946.25,20951.75,20944.75,20950.25,3.75,+0.02%,407
"2025-03-03 01:34",20951,20959,20951,20957,6.75,+0.03%,645
"2025-03-03 01:35",20956.75,20960.25,20955.75,20958.75,1.75,+0.01%,451
"2025-03-03 01:36",20958.5,20959.75,20952.25,20957.5,-1.25,-0.01%,284
"2025-03-03 01:37",20957.25,20964,20955.75,20960.75,3.25,+0.02%,465
"2025-03-03 01:38",20960,20964.25,20959.5,20963,2.25,+0.01%,322
"2025-03-03 01:39",20964,20972.75,20962.25,20971.75,8.75,+0.04%,621
"2025-03-03 01:40",20972.25,20973,20968.5,20969,-2.75,-0.01%,449
"2025-03-03 01:41",20969,20977,20969,20976,7,+0.03%,636
"2025-03-03 01:42",20976.25,20979.5,20974.75,20976,0,0.00%,315
"2025-03-03 01:43",20975.75,20978.5,20972,20973.5,-2.5,-0.01%,489
"2025-03-03 01:44",20972.75,20975.5,20971.25,20974.5,1,0.00%,236
"2025-03-03 01:45",20974.75,20976,20969.5,20972,-2.5,-0.01%,292
"2025-03-03 01:46",20973,20973.25,20962.75,20968.5,-3.5,-0.02%,733
"2025-03-03 01:47",20968.75,20978,20968.5,20978,9.5,+0.05%,325
"2025-03-03 01:48",20978.25,20980.25,20973,20976,-2.,-0.01%,309
"2025-03-03 01:49",20976,20976,20968.75,20973.25,-2.75,-0.01%,369
"2025-03-03 01:50",20972,20976,20970,20971.5,-1.75,-0.01%,280
"2025-03-03 01:51",20970.5,20975,20966.25,20971.5,0,0.00%,359
"2025-03-03 01:52",20971.5,20977.25,20971.5,20972.5,1,0.00%,217
"2025-03-03 01:53",20973.5,20979.75,20972.5,20976.75,4.25,+0.02%,267
"2025-03-03 01:54",20976.75,20978,20964.25,20964.25,-12.5,-0.06%,393
"2025-03-03 01:55",20965,20966,20956.5,20962.25,-2.,-0.01%,886
"2025-03-03 01:56",20962.5,20968.75,20959.5,20962.25,0,0.00%,408
"2025-03-03 01:57",20962,20963.25,20953.75,20958,-4.25,-0.02%,622
"2025-03-03 01:58",20958,20962.75,20952.5,20962.75,4.75,+0.02%,408
"2025-03-03 01:59",20962,20967.5,20959,20961.25,-1.5,-0.01%,613
"2025-03-03 02:00",20961.25,20966.5,20950.25,20954,-7.25,-0.03%,2267
"2025-03-03 02:01",20954.25,20972.25,20953.75,20970.75,16.75,+0.08%,996
"2025-03-03 02:02",20970.75,20972.75,20961.5,20965.25,-5.5,-0.03%,587
"2025-03-03 02:03",20964.25,20974,20963.25,20974,8.75,+0.04%,507
"2025-03-03 02:04",20973.75,20979.5,20972.25,20979,5,+0.02%,677
"2025-03-03 02:05",20979.5,20984,20972.5,20972.5,-6.5,-0.03%,942
"2025-03-03 02:06",20972.5,20986.75,20971.25,20982,9.5,+0.05%,621
"2025-03-03 02:07",20981.5,20981.75,20974.25,20980.5,-1.5,-0.01%,526
"2025-03-03 02:08",20981.25,20990,20981,20982,1.5,+0.01%,867
"2025-03-03 02:09",20982.25,20984.25,20977.5,20981,-1.,0.00%,510
"2025-03-03 02:10",20980.75,20987.25,20970,20986.75,5.75,+0.03%,893
"2025-03-03 02:11",20986.25,20987,20974.75,20977.25,-9.5,-0.05%,463
"2025-03-03 02:12",20977.25,20982.5,20977.25,20977.25,0,0.00%,315
"2025-03-03 02:13",20978.25,20980.25,20969.25,20970.75,-6.5,-0.03%,472
"2025-03-03 02:14",20969.75,20970,20963.5,20968.75,-2.,-0.01%,634
"2025-03-03 02:15",20969,20974.5,20962.75,20964,-4.75,-0.02%,700
"2025-03-03 02:16",20964.5,20974.5,20958,20959.5,-4.5,-0.02%,792
"2025-03-03 02:17",20958.25,20959.25,20949,20952.25,-7.25,-0.03%,957
"2025-03-03 02:18",20952.25,20957,20944.75,20951.25,-1.,0.00%,1165
"2025-03-03 02:19",20951.75,20952.25,20934,20937,-14.25,-0.07%,1622
"2025-03-03 02:20",20936.5,20942.75,20930.5,20940,3,+0.01%,1009
"2025-03-03 02:21",20940.5,20948.75,20939.5,20945.5,5.5,+0.03%,996
